annotator,winner,loser,time
c3397ec09f1d54a0,25905e3259cd42d9,3448064792d421ee,2015-09-20 15:57:00.101577
19998f7ae23f3e83,62d1ebac3cc6c0fc,edf22f5457bc3782,2015-09-20 15:57:25.424072
3328ff8e46a4593e,a533ee3eef3149ea,99dffb09c13f5a75,2015-09-20 15:57:28.436296
951d9f9c5bb15b2a,4d674ea357600f12,322ea9353affcb34,2015-09-20 15:57:44.025475
a8a1112be5a953a1,26f0081f0cb39f9d,4d674ea357600f12,2015-09-20 15:57:56.66873
0f7421b7748f474c,62d1ebac3cc6c0fc,edf22f5457bc3782,2015-09-20 15:58:06.800428
154b3d7867ee99d9,4d674ea357600f12,2db4d6dcbe31c912,2015-09-20 15:58:09.504003
5473c504b920a5c3,30e9bfeeba340566,e0f157f879ed0798,2015-09-20 15:58:52.040545
ac4be6af8c1607aa,322ea9353affcb34,9fc9f31c85fa35d1,2015-09-20 15:58:52.344235
7a528f822855aa4a,3448064792d421ee,bf7471ad5f124cd4,2015-09-20 16:00:34.378966
7e85e6d16c1358bb,99dffb09c13f5a75,d373321dcec514ea,2015-09-20 16:01:18.792902
4d134b1cb7371b4d,92023c7f6cf6051f,4e5161afa19dd4f6,2015-09-20 15:56:17.100602
06ab5c83c0282a3a,62d1ebac3cc6c0fc,6f324be57a3097a9,2015-09-20 15:56:19.09572
a17362dcbb8b81cc,ef9a28e181420841,3176c150c8924f02,2015-09-20 15:56:52.832618
9e3409cbe073ecec,e05a5c2d63f18a27,ea1952c3ea6dab02,2015-09-20 15:57:05.69937
331ff231a3186f34,37836a40aecc7b80,6d38848642e3fbbf,2015-09-20 15:57:15.155907
fd5cf7735586f324,3c47542a8c70cd6d,d373321dcec514ea,2015-09-20 15:57:37.397784
b6f0b66fec1201f0,0b3b107aa68048d9,faac7e636769aaf6,2015-09-20 15:57:48.109644
e57a46a75dab1208,6d3fc6ef19fdc128,f56da49a2469eb73,2015-09-20 15:57:50.222214
a6b24bd22377601a,b98e6084a0d45441,51f465fe789ceffb,2015-09-20 15:57:50.546603
f293e02dbb78f513,4247049116327144,55d6aaa5641ec8cc,2015-09-20 15:58:34.310788
efc06b69407e7598,f2c5c5af295a0c6c,edf22f5457bc3782,2015-09-20 15:58:35.336153
7427de5ab19c2343,30e9bfeeba340566,ef9a28e181420841,2015-09-20 15:58:44.691117
194c68af17898f0e,9fc9f31c85fa35d1,faac7e636769aaf6,2015-09-20 15:59:46.789309
c38aac331fd435f6,c63d36204ede0d5c,ef9a28e181420841,2015-09-20 16:00:00.816482
2ae4272d403a0f02,3c47542a8c70cd6d,d373321dcec514ea,2015-09-20 16:00:38.967224
476c030a96fa8439,33b2fa42dabd14d5,924a5fb2b2752f3e,2015-09-20 16:00:39.216171
29563bf3326794c3,0b2278e6906fe20a,4e5161afa19dd4f6,2015-09-20 16:00:44.031751
476c030a96fa8439,fe90015240e9661c,924a5fb2b2752f3e,2015-09-20 16:01:00.976591
b302038a5f54104b,f56da49a2469eb73,6d38848642e3fbbf,2015-09-20 16:01:25.481457
0a3455c6876d6949,6998394353477dab,e05a5c2d63f18a27,2015-09-20 16:01:32.123912
929e602b19f17b04,bca1cf59e67ee7bb,4e5161afa19dd4f6,2015-09-20 16:01:34.041855
3328ff8e46a4593e,a533ee3eef3149ea,11aae39c4c2ffe00,2015-09-20 16:01:35.930341
04a758c535e83066,62d1ebac3cc6c0fc,edf22f5457bc3782,2015-09-20 16:01:39.433485
90c5462ca925cc62,e45980ffaf976717,6d38848642e3fbbf,2015-09-20 16:01:40.440129
0d95a36ef84d6a73,edf22f5457bc3782,0541226c22da3aab,2015-09-20 16:01:40.798104
cec671d4772e7229,90d18911740393d5,e677eca6dec4cb19,2015-09-20 16:01:41.504843
fe937615ff7b0c27,bcc194b53d1b8363,30e9bfeeba340566,2015-09-20 16:01:42.782896
2ca8596c052a9bf2,0b3b107aa68048d9,421d0177cb7900d3,2015-09-20 16:01:44.196118
08d163f66594422c,f56da49a2469eb73,6d38848642e3fbbf,2015-09-20 16:01:46.590362
951d9f9c5bb15b2a,4d674ea357600f12,55d6aaa5641ec8cc,2015-09-20 16:01:47.505777
2ae4272d403a0f02,d373321dcec514ea,4b79021b2b184e52,2015-09-20 16:01:50.198117
41b8a2c90793f4ef,6bf7141ccba5b052,cc04214dfd98aedc,2015-09-20 16:01:59.258701
c9703af7995bee70,4d674ea357600f12,ecc9cdb515a2ca5f,2015-09-20 16:02:04.398872
476c030a96fa8439,fe90015240e9661c,25905e3259cd42d9,2015-09-20 16:02:10.452544
29563bf3326794c3,8f7d3d2575cceb6e,0b2278e6906fe20a,2015-09-20 16:02:11.305949
f293e02dbb78f513,4247049116327144,0388741d2158d6e1,2015-09-20 16:02:15.229774
000fdbf48bdb54b4,4d674ea357600f12,456a1a87154a2c55,2015-09-20 16:02:17.98311
5b952f4b5bdd5a1c,ff4b008ffbf3f7cd,e05a5c2d63f18a27,2015-09-20 16:02:18.928665
2039e722f0b134e2,ff4b008ffbf3f7cd,3c47542a8c70cd6d,2015-09-20 16:02:24.170519
01eddb8b8a6fa2a7,1b7b37141490f8c0,0f1aa4a556467be8,2015-09-20 16:02:36.303278
202437035cc015e0,25bc0d88eb5af31c,6d38848642e3fbbf,2015-09-20 16:02:38.031145
92caadc8b2e1d6fe,af7375839cdbfab5,23abf9a157172cd2,2015-09-20 16:02:42.284786
5045101efb9977ce,c1155d0666dbf0c3,6d38848642e3fbbf,2015-09-20 16:02:49.045636
6aa00b71b4e5cada,ef9a28e181420841,edf22f5457bc3782,2015-09-20 16:03:00.227409
8e1882eb8c37fede,ff4b008ffbf3f7cd,4e5161afa19dd4f6,2015-09-20 16:03:04.374612
7b6c4c39ed0ec09b,62a9792d111c5f01,25905e3259cd42d9,2015-09-20 16:03:04.78383
645248a4825fc21e,c1155d0666dbf0c3,11aae39c4c2ffe00,2015-09-20 16:03:04.871866
c3397ec09f1d54a0,ff4b008ffbf3f7cd,25905e3259cd42d9,2015-09-20 16:03:05.066135
b795a177aa039f0c,23abf9a157172cd2,faa4f5532a656839,2015-09-20 16:03:05.617903
915b3ad3c505b578,0b3b107aa68048d9,ef9a28e181420841,2015-09-20 16:03:08.867885
eecf8e4fe419bb39,4b79021b2b184e52,6d38848642e3fbbf,2015-09-20 16:03:09.149099
16b84d3f72701508,ef9a28e181420841,30e9bfeeba340566,2015-09-20 16:03:14.418276
b6e89c05f85245c9,cbef24e495858e6b,3c50360b25d2e007,2015-09-20 16:03:23.712993
b6f0b66fec1201f0,faac7e636769aaf6,744e89644c749f4c,2015-09-20 16:03:23.790882
a6b24bd22377601a,c1155d0666dbf0c3,51f465fe789ceffb,2015-09-20 16:03:24.417554
f0314d1144f5ec41,78023ab2d0c2de88,edf22f5457bc3782,2015-09-20 16:03:27.559287
154b3d7867ee99d9,4d674ea357600f12,d1b14c52446f979c,2015-09-20 16:03:31.164326
bb43febd9fbb8fd9,ad43b54faaaee590,3308f4fbd3300fbf,2015-09-20 16:03:32.546967
c3397ec09f1d54a0,ff4b008ffbf3f7cd,200cb75115f91643,2015-09-20 16:03:33.038232
47740adacb600d62,4b79021b2b184e52,33b2fa42dabd14d5,2015-09-20 16:03:51.487684
357d867d1d0ddc0b,bc7f4dc06903be04,cc04214dfd98aedc,2015-09-20 16:03:52.034072
0a3455c6876d6949,8f7d3d2575cceb6e,6998394353477dab,2015-09-20 16:03:54.050751
6ad2025ac8e4cefb,e45b1c3ec372d088,faac7e636769aaf6,2015-09-20 16:03:58.641145
85fce6e48110d89f,8f7d3d2575cceb6e,ef9a28e181420841,2015-09-20 16:04:01.197946
0d99d9a5d48dc375,edf22f5457bc3782,3308f4fbd3300fbf,2015-09-20 16:04:06.71937
2ae4272d403a0f02,c1155d0666dbf0c3,4b79021b2b184e52,2015-09-20 16:04:07.027585
ace8318348020c58,23e88fe6e6c6dc99,771d79f1b6dcec5b,2015-09-20 16:04:13.220173
e57a46a75dab1208,6d3fc6ef19fdc128,9836ae7c902fce7a,2015-09-20 16:04:18.200713
d6626cc9aac554b0,8f7d3d2575cceb6e,96350fec3bdfb2cf,2015-09-20 16:04:26.463475
645248a4825fc21e,cbef24e495858e6b,c1155d0666dbf0c3,2015-09-20 16:04:35.436802
efc06b69407e7598,6560f6423793040a,edf22f5457bc3782,2015-09-20 16:04:37.921436
48dd409d18acaf5f,e0f157f879ed0798,26f0081f0cb39f9d,2015-09-20 16:04:38.918169
5045101efb9977ce,c1155d0666dbf0c3,3a28d44ca8c156e3,2015-09-20 16:04:43.700588
00bb4bc73a29dc3e,5cef52b783188c2f,6d38848642e3fbbf,2015-09-20 16:04:44.923574
b302038a5f54104b,c1155d0666dbf0c3,6d38848642e3fbbf,2015-09-20 16:04:56.936676
331ff231a3186f34,593d16595d7cfa17,6d38848642e3fbbf,2015-09-20 16:05:04.544987
341ff4af54280c7c,322ea9353affcb34,6bf7141ccba5b052,2015-09-20 16:05:05.0187
1c6eddf21a4a6be0,0b3b107aa68048d9,96bddd4a7db353d1,2015-09-20 16:05:06.574567
c38aac331fd435f6,d74558ade362294b,ef9a28e181420841,2015-09-20 16:05:08.37287
ee9aa2c6f5f3d255,6f324be57a3097a9,8f7d3d2575cceb6e,2015-09-20 16:05:10.39797
06ab5c83c0282a3a,d373321dcec514ea,8f7d3d2575cceb6e,2015-09-20 16:05:10.652375
19998f7ae23f3e83,edf22f5457bc3782,4b79021b2b184e52,2015-09-20 16:05:15.747867
5fc824b1d31cc45a,8f7d3d2575cceb6e,55d6aaa5641ec8cc,2015-09-20 16:05:18.718547
929e602b19f17b04,bca1cf59e67ee7bb,11aae39c4c2ffe00,2015-09-20 16:05:19.598053
357d867d1d0ddc0b,bc7f4dc06903be04,c244e5eba66c0493,2015-09-20 16:05:20.862602
7b6c4c39ed0ec09b,23e88fe6e6c6dc99,25905e3259cd42d9,2015-09-20 16:05:28.739581
3328ff8e46a4593e,4b79021b2b184e52,11aae39c4c2ffe00,2015-09-20 16:05:34.227473
c3397ec09f1d54a0,200cb75115f91643,37f8db27b26f5549,2015-09-20 16:05:34.883184
194c68af17898f0e,74028fda5ee6eab9,faac7e636769aaf6,2015-09-20 16:05:35.175724
9557c7b476bd24a9,25905e3259cd42d9,ff4b008ffbf3f7cd,2015-09-20 16:05:38.350989
6bed004aecc52dcd,a533ee3eef3149ea,d373321dcec514ea,2015-09-20 16:05:39.189259
f9c1aa7064a97cd0,1b7b37141490f8c0,edf22f5457bc3782,2015-09-20 16:05:39.714806
a6b24bd22377601a,23e88fe6e6c6dc99,c1155d0666dbf0c3,2015-09-20 16:05:41.260896
7a528f822855aa4a,3448064792d421ee,25905e3259cd42d9,2015-09-20 16:05:41.467721
476c030a96fa8439,5cd5e5fd18653b7a,25905e3259cd42d9,2015-09-20 16:05:42.37226
ec9dace35114c00c,0541226c22da3aab,3c47542a8c70cd6d,2015-09-20 16:05:43.957777
dc5f62ace932a3c1,cdbdd4f5297a44a3,23e88fe6e6c6dc99,2015-09-20 16:05:44.435218
fd7be4123fe7c0b9,23e88fe6e6c6dc99,30e9bfeeba340566,2015-09-20 16:05:47.834326
1f7e9c9b5a59d246,23e88fe6e6c6dc99,30e9bfeeba340566,2015-09-20 16:05:51.616749
9c073df1e723e040,4d674ea357600f12,ea1952c3ea6dab02,2015-09-20 16:05:56.879243
0f7421b7748f474c,c1155d0666dbf0c3,edf22f5457bc3782,2015-09-20 16:05:58.531299
c5a6143103a0ab9b,55d6aaa5641ec8cc,d373321dcec514ea,2015-09-20 16:05:59.522159
41b8a2c90793f4ef,6bf7141ccba5b052,8f7d3d2575cceb6e,2015-09-20 16:06:02.268665
e6d601502659691e,ff4b008ffbf3f7cd,d373321dcec514ea,2015-09-20 16:06:17.121493
7e85e6d16c1358bb,d373321dcec514ea,23e88fe6e6c6dc99,2015-09-20 16:06:17.238989
7b73a78c34ae3f52,9836ae7c902fce7a,c1155d0666dbf0c3,2015-09-20 16:06:18.090745
3bec00ceec2ba473,ff4b008ffbf3f7cd,d3db18e1dcf4a137,2015-09-20 16:06:19.402762
c577760eefe58589,ff4b008ffbf3f7cd,30e9bfeeba340566,2015-09-20 16:06:26.132111
0d95a36ef84d6a73,8f7d3d2575cceb6e,0541226c22da3aab,2015-09-20 16:06:26.230551
3bec00ceec2ba473,ff4b008ffbf3f7cd,1815e7d21ae583de,2015-09-20 16:06:29.230154
a8a1112be5a953a1,390fbd0788f68659,4d674ea357600f12,2015-09-20 16:06:30.005176
5c601e2432c79f30,4b79021b2b184e52,422917ac913079a6,2015-09-20 16:06:30.985566
eecf8e4fe419bb39,33fe406aa7ab77b0,4b79021b2b184e52,2015-09-20 16:06:35.042094
202437035cc015e0,25bc0d88eb5af31c,7a910ff127ebe4a1,2015-09-20 16:06:43.050915
7427de5ab19c2343,bcc194b53d1b8363,ef9a28e181420841,2015-09-20 16:06:43.341721
a17362dcbb8b81cc,ff4b008ffbf3f7cd,ef9a28e181420841,2015-09-20 16:06:43.652541
08d163f66594422c,4b79021b2b184e52,6d38848642e3fbbf,2015-09-20 16:06:44.32143
2847995f880067d3,ef9a28e181420841,23abf9a157172cd2,2015-09-20 16:06:45.082666
3f104d7f0d69186f,30e9bfeeba340566,ff4b008ffbf3f7cd,2015-09-20 16:06:45.367268
c12db01abb120c24,d373321dcec514ea,8f7d3d2575cceb6e,2015-09-20 16:06:45.490472
92caadc8b2e1d6fe,af7375839cdbfab5,200cb75115f91643,2015-09-20 16:06:57.763261
85fce6e48110d89f,8f7d3d2575cceb6e,5cef52b783188c2f,2015-09-20 16:06:59.607297
4d2e197f9132977e,4d674ea357600f12,8f7d3d2575cceb6e,2015-09-20 16:07:00.197373
b6f0b66fec1201f0,23e88fe6e6c6dc99,744e89644c749f4c,2015-09-20 16:07:01.849907
f293e02dbb78f513,f9ddccf65b7012aa,0388741d2158d6e1,2015-09-20 16:07:03.499458
0093c1a9733e3804,3c47542a8c70cd6d,d373321dcec514ea,2015-09-20 16:07:09.119568
5473c504b920a5c3,0541226c22da3aab,e0f157f879ed0798,2015-09-20 16:07:24.530471
3bec00ceec2ba473,5cef52b783188c2f,1815e7d21ae583de,2015-09-20 16:07:35.531445
ace8318348020c58,23e88fe6e6c6dc99,5cef52b783188c2f,2015-09-20 16:07:36.911373
47740adacb600d62,3a28d44ca8c156e3,4b79021b2b184e52,2015-09-20 16:07:37.072971
d6626cc9aac554b0,8f7d3d2575cceb6e,5cef52b783188c2f,2015-09-20 16:07:40.194341
5b952f4b5bdd5a1c,ff4b008ffbf3f7cd,5cef52b783188c2f,2015-09-20 16:07:41.337474
3bd3e9fcd0c6fc03,23abf9a157172cd2,1b7b37141490f8c0,2015-09-20 16:07:41.822929
ec9dace35114c00c,0541226c22da3aab,ea25039a12c43724,2015-09-20 16:07:43.787677
7e85e6d16c1358bb,23e88fe6e6c6dc99,51cad15febee386a,2015-09-20 16:07:51.636492
ee9aa2c6f5f3d255,8f7d3d2575cceb6e,51cad15febee386a,2015-09-20 16:07:52.757845
10d0244d8b52b675,3a28d44ca8c156e3,6d38848642e3fbbf,2015-09-20 16:07:56.269873
fe937615ff7b0c27,23abf9a157172cd2,bcc194b53d1b8363,2015-09-20 16:07:58.327029
4d134b1cb7371b4d,23abf9a157172cd2,4e5161afa19dd4f6,2015-09-20 16:07:59.311544
0d95a36ef84d6a73,8f7d3d2575cceb6e,1efba56c1e077108,2015-09-20 16:08:02.402283
951d9f9c5bb15b2a,23abf9a157172cd2,55d6aaa5641ec8cc,2015-09-20 16:08:03.69792
154b3d7867ee99d9,cc04214dfd98aedc,d1b14c52446f979c,2015-09-20 16:08:05.042414
645248a4825fc21e,1f60059e7152170d,cbef24e495858e6b,2015-09-20 16:08:06.049061
2039e722f0b134e2,ff4b008ffbf3f7cd,200cb75115f91643,2015-09-20 16:08:07.734713
2ae4272d403a0f02,c1155d0666dbf0c3,23e88fe6e6c6dc99,2015-09-20 16:08:11.604289
8e1882eb8c37fede,ff4b008ffbf3f7cd,cdbdd4f5297a44a3,2015-09-20 16:08:13.098883
3bec00ceec2ba473,e7ddf048e287cb1a,5cef52b783188c2f,2015-09-20 16:08:15.722932
01eddb8b8a6fa2a7,1b7b37141490f8c0,dbc353fca44ddc63,2015-09-20 16:08:17.558023
6aa00b71b4e5cada,3a28d44ca8c156e3,ef9a28e181420841,2015-09-20 16:08:20.484389
476c030a96fa8439,ea25039a12c43724,5cd5e5fd18653b7a,2015-09-20 16:08:22.382091
57818d4e8d931535,ff4b008ffbf3f7cd,26f0081f0cb39f9d,2015-09-20 16:08:24.790478
b6e89c05f85245c9,593d16595d7cfa17,cbef24e495858e6b,2015-09-20 16:08:27.109737
0a3455c6876d6949,8f7d3d2575cceb6e,dc9bba8ad4691996,2015-09-20 16:08:29.064072
476c030a96fa8439,ea25039a12c43724,47bf8219e2ef1ebf,2015-09-20 16:08:31.201307
5fc824b1d31cc45a,8f7d3d2575cceb6e,47bf8219e2ef1ebf,2015-09-20 16:08:32.053095
b6e89c05f85245c9,593d16595d7cfa17,47bf8219e2ef1ebf,2015-09-20 16:08:37.930506
915b3ad3c505b578,cbef24e495858e6b,ef9a28e181420841,2015-09-20 16:08:50.65776
ec9dace35114c00c,ea25039a12c43724,1af947192561366a,2015-09-20 16:08:56.903847
01953124aa6c5b66,e45980ffaf976717,23abf9a157172cd2,2015-09-20 16:08:57.727882
c3397ec09f1d54a0,41072ac6e2ddd5b9,37f8db27b26f5549,2015-09-20 16:09:00.10235
16b84d3f72701508,cbef24e495858e6b,ef9a28e181420841,2015-09-20 16:09:08.700367
19998f7ae23f3e83,47bf8219e2ef1ebf,4b79021b2b184e52,2015-09-20 16:09:09.934094
fd5cf7735586f324,ff4b008ffbf3f7cd,b98e6084a0d45441,2015-09-20 16:09:10.990597
efc06b69407e7598,6560f6423793040a,33fe406aa7ab77b0,2015-09-20 16:09:11.118562
6ad2025ac8e4cefb,23e88fe6e6c6dc99,faac7e636769aaf6,2015-09-20 16:09:14.266082
b6e89c05f85245c9,47bf8219e2ef1ebf,3377fffa7fffc21a,2015-09-20 16:09:16.418713
5b952f4b5bdd5a1c,5cef52b783188c2f,47bf8219e2ef1ebf,2015-09-20 16:09:31.838268
dc5f62ace932a3c1,f229a85d71d5948a,23e88fe6e6c6dc99,2015-09-20 16:09:32.173394
b6e89c05f85245c9,3377fffa7fffc21a,26d4cb38ba02820a,2015-09-20 16:09:38.666466
929e602b19f17b04,d90a8c3141dc0d55,11aae39c4c2ffe00,2015-09-20 16:09:44.435922
0093c1a9733e3804,3c47542a8c70cd6d,47bf8219e2ef1ebf,2015-09-20 16:09:44.758505
b795a177aa039f0c,23abf9a157172cd2,6f324be57a3097a9,2015-09-20 16:09:47.829769
f88f9d93adb682a4,8f7d3d2575cceb6e,faac7e636769aaf6,2015-09-20 16:09:51.810885
b811034b6daaa0a8,4d674ea357600f12,8f7d3d2575cceb6e,2015-09-20 16:09:56.017836
7945d319c04f9811,0a1585de9ecca0bc,9789c22ef7125f04,2015-09-20 16:09:56.291517
3328ff8e46a4593e,1815e7d21ae583de,4b79021b2b184e52,2015-09-20 16:10:05.175771
5045101efb9977ce,b98e6084a0d45441,3a28d44ca8c156e3,2015-09-20 16:10:08.068321
ec9dace35114c00c,1af947192561366a,3c50360b25d2e007,2015-09-20 16:10:21.22534
d6626cc9aac554b0,5cef52b783188c2f,ea25039a12c43724,2015-09-20 16:10:22.765928
7b6c4c39ed0ec09b,d373321dcec514ea,23e88fe6e6c6dc99,2015-09-20 16:10:23.281018
7e85e6d16c1358bb,47bf8219e2ef1ebf,51cad15febee386a,2015-09-20 16:10:27.262608
645248a4825fc21e,593d16595d7cfa17,1f60059e7152170d,2015-09-20 16:10:36.866148
f0314d1144f5ec41,f9ddccf65b7012aa,78023ab2d0c2de88,2015-09-20 16:10:39.441553
41b8a2c90793f4ef,ea25039a12c43724,8f7d3d2575cceb6e,2015-09-20 16:10:42.026591
04a758c535e83066,edf22f5457bc3782,26d4cb38ba02820a,2015-09-20 16:10:42.785925
f0acd6685c29da7c,8f7d3d2575cceb6e,55d6aaa5641ec8cc,2015-09-20 16:10:44.720742
bb43febd9fbb8fd9,5cef52b783188c2f,ad43b54faaaee590,2015-09-20 16:10:45.739986
c12db01abb120c24,ea25039a12c43724,8f7d3d2575cceb6e,2015-09-20 16:10:46.160145
7a528f822855aa4a,b7b333dc171742e1,25905e3259cd42d9,2015-09-20 16:10:46.826394
c3397ec09f1d54a0,9789c22ef7125f04,41072ac6e2ddd5b9,2015-09-20 16:10:48.138872
48dd409d18acaf5f,593d16595d7cfa17,e0f157f879ed0798,2015-09-20 16:10:50.690687
c5a6143103a0ab9b,55d6aaa5641ec8cc,9789c22ef7125f04,2015-09-20 16:10:51.60167
b795a177aa039f0c,6f324be57a3097a9,94d60350a7e1b59a,2015-09-20 16:10:54.546647
f9c1aa7064a97cd0,1b7b37141490f8c0,ecc9cdb515a2ca5f,2015-09-20 16:10:55.813833
0d99d9a5d48dc375,8a4b3095e6132dfa,edf22f5457bc3782,2015-09-20 16:11:00.881404
7b73a78c34ae3f52,9789c22ef7125f04,c1155d0666dbf0c3,2015-09-20 16:11:02.013741
9c073df1e723e040,4d674ea357600f12,ea25039a12c43724,2015-09-20 16:11:03.722875
eecf8e4fe419bb39,33fe406aa7ab77b0,ea25039a12c43724,2015-09-20 16:11:05.496508
47740adacb600d62,3a28d44ca8c156e3,41072ac6e2ddd5b9,2015-09-20 16:11:06.509866
154b3d7867ee99d9,cc04214dfd98aedc,41072ac6e2ddd5b9,2015-09-20 16:11:09.061793
1c6eddf21a4a6be0,0b3b107aa68048d9,5cd5e5fd18653b7a,2015-09-20 16:11:24.926412
341ff4af54280c7c,6bf7141ccba5b052,9789c22ef7125f04,2015-09-20 16:11:28.118077
dc5f62ace932a3c1,37bef99795d3024c,f229a85d71d5948a,2015-09-20 16:11:29.111058
f88f9d93adb682a4,8f7d3d2575cceb6e,25761e9c5cdbbac5,2015-09-20 16:11:30.115256
08d163f66594422c,26d4cb38ba02820a,4b79021b2b184e52,2015-09-20 16:11:40.668704
c12db01abb120c24,ea25039a12c43724,25761e9c5cdbbac5,2015-09-20 16:11:49.174157
476c030a96fa8439,efd0339975c0cfdb,47bf8219e2ef1ebf,2015-09-20 16:11:50.407137
d6626cc9aac554b0,25761e9c5cdbbac5,ea25039a12c43724,2015-09-20 16:11:55.923689
5045101efb9977ce,b98e6084a0d45441,f229a85d71d5948a,2015-09-20 16:12:07.836306
357d867d1d0ddc0b,edf22f5457bc3782,c244e5eba66c0493,2015-09-20 16:12:09.157532
2ae4272d403a0f02,f229a85d71d5948a,23e88fe6e6c6dc99,2015-09-20 16:12:09.360168
7b6c4c39ed0ec09b,d373321dcec514ea,25761e9c5cdbbac5,2015-09-20 16:12:12.717709
fd7be4123fe7c0b9,23e88fe6e6c6dc99,de9aac5434afd570,2015-09-20 16:12:16.207487
ec9dace35114c00c,bb0d351c913f47c1,3c50360b25d2e007,2015-09-20 16:12:21.276088
9557c7b476bd24a9,efd0339975c0cfdb,25905e3259cd42d9,2015-09-20 16:12:22.777769
123ffea6b56045a7,25905e3259cd42d9,5cef52b783188c2f,2015-09-20 16:12:26.293717
19998f7ae23f3e83,47bf8219e2ef1ebf,efd0339975c0cfdb,2015-09-20 16:12:37.882382
6ad2025ac8e4cefb,f229a85d71d5948a,23e88fe6e6c6dc99,2015-09-20 16:12:40.914359
c38aac331fd435f6,9789c22ef7125f04,d74558ade362294b,2015-09-20 16:12:52.956166
5c601e2432c79f30,26d4cb38ba02820a,4b79021b2b184e52,2015-09-20 16:12:55.285847
0a3455c6876d6949,41072ac6e2ddd5b9,dc9bba8ad4691996,2015-09-20 16:12:59.062725
b9798f718dba307d,30a297f128baa987,edf22f5457bc3782,2015-09-20 16:13:05.325597
c3397ec09f1d54a0,9789c22ef7125f04,9e6d22878e91d9aa,2015-09-20 16:13:05.651692
57818d4e8d931535,b98e6084a0d45441,ff4b008ffbf3f7cd,2015-09-20 16:13:09.136786
6bed004aecc52dcd,a533ee3eef3149ea,efd2e581c6a8523d,2015-09-20 16:13:16.01933
06ab5c83c0282a3a,8f7d3d2575cceb6e,276f512169a67025,2015-09-20 16:13:19.536676
202437035cc015e0,7a910ff127ebe4a1,bb0d351c913f47c1,2015-09-20 16:13:28.743888
e6d601502659691e,ff4b008ffbf3f7cd,1815e7d21ae583de,2015-09-20 16:13:33.268854
0093c1a9733e3804,8a4b3095e6132dfa,47bf8219e2ef1ebf,2015-09-20 16:13:35.613969
f293e02dbb78f513,f229a85d71d5948a,f9ddccf65b7012aa,2015-09-20 16:13:36.065039
5fc824b1d31cc45a,47bf8219e2ef1ebf,41072ac6e2ddd5b9,2015-09-20 16:13:39.073808
0093c1a9733e3804,8a4b3095e6132dfa,3c59e9278d46a9c2,2015-09-20 16:13:41.092198
01eddb8b8a6fa2a7,41072ac6e2ddd5b9,dbc353fca44ddc63,2015-09-20 16:13:47.500955
b811034b6daaa0a8,8f7d3d2575cceb6e,25761e9c5cdbbac5,2015-09-20 16:13:50.052068
c12db01abb120c24,25761e9c5cdbbac5,efd0339975c0cfdb,2015-09-20 16:13:56.197204
47740adacb600d62,7d7ebd50c79b1665,41072ac6e2ddd5b9,2015-09-20 16:14:00.672098
331ff231a3186f34,ea25039a12c43724,593d16595d7cfa17,2015-09-20 16:14:02.607434
c577760eefe58589,1815e7d21ae583de,ff4b008ffbf3f7cd,2015-09-20 16:14:03.256841
2847995f880067d3,23abf9a157172cd2,26d4cb38ba02820a,2015-09-20 16:14:03.541145
10d0244d8b52b675,26d4cb38ba02820a,3a28d44ca8c156e3,2015-09-20 16:14:06.437402
0d95a36ef84d6a73,7d7ebd50c79b1665,1efba56c1e077108,2015-09-20 16:14:09.374212
1f7e9c9b5a59d246,f229a85d71d5948a,23e88fe6e6c6dc99,2015-09-20 16:14:10.368101
c3397ec09f1d54a0,9e6d22878e91d9aa,ed6364e30d7cdc83,2015-09-20 16:14:13.194382
a8a1112be5a953a1,390fbd0788f68659,ea25039a12c43724,2015-09-20 16:14:25.010658
fd5cf7735586f324,b98e6084a0d45441,37bef99795d3024c,2015-09-20 16:14:27.121523
c9703af7995bee70,8f7d3d2575cceb6e,4d674ea357600f12,2015-09-20 16:14:34.433497
8e1882eb8c37fede,25761e9c5cdbbac5,cdbdd4f5297a44a3,2015-09-20 16:14:36.798343
99fdc2c956790cc8,4b79021b2b184e52,0b3b107aa68048d9,2015-09-20 16:14:46.90583
ee9aa2c6f5f3d255,25761e9c5cdbbac5,51cad15febee386a,2015-09-20 16:14:52.083008
01953124aa6c5b66,efd0339975c0cfdb,23abf9a157172cd2,2015-09-20 16:15:03.674737
c5a6143103a0ab9b,9789c22ef7125f04,3ec048c2498b56f9,2015-09-20 16:15:09.037625
6aa00b71b4e5cada,3a28d44ca8c156e3,efd0339975c0cfdb,2015-09-20 16:15:11.192039
92caadc8b2e1d6fe,2fa26e875c7ed590,200cb75115f91643,2015-09-20 16:15:13.328753
5c601e2432c79f30,26d4cb38ba02820a,ed6364e30d7cdc83,2015-09-20 16:15:16.926855
90c5462ca925cc62,3a28d44ca8c156e3,6d38848642e3fbbf,2015-09-20 16:15:20.194266
2ae4272d403a0f02,3c59e9278d46a9c2,f229a85d71d5948a,2015-09-20 16:15:21.41603
951d9f9c5bb15b2a,23abf9a157172cd2,a51e406f8f84ab2e,2015-09-20 16:15:23.51918
929e602b19f17b04,9789c22ef7125f04,d90a8c3141dc0d55,2015-09-20 16:15:27.521699
2ca8596c052a9bf2,8f7d3d2575cceb6e,421d0177cb7900d3,2015-09-20 16:15:28.98538
fe937615ff7b0c27,23abf9a157172cd2,efd0339975c0cfdb,2015-09-20 16:15:31.494864
